county_id,state,mean_yield,ph,soc,clay,sand,silt,flag_low_ph,flag_high_ph,flag_low_soc,flag_high_sand,flag_high_clay,n_constraints,soil_health_score,soil_tier
MIC_038,Michigan,6876.25,5.9046875,2.49546875,18.60625,37.98125,43.4125,0,0,0,0,0,0,78.26455371370766,Good
MIC_039,Michigan,5808.4234375,6.17765625,2.4346875,23.803125,39.5140625,36.6828125,0,0,0,0,0,0,84.28899924139574,Good
MIC_040,Michigan,6254.64375,6.71359375,2.58265625,21.134375,33.6296875,45.2359375,0,0,0,0,0,0,89.01969049829005,Good
MIC_041,Michigan,6390.0625,6.0665625,3.05796875,27.378125,37.4078125,35.2140625,0,0,0,0,0,0,81.29655768594566,Good
MIC_042,Michigan,7002.975,6.20609375,1.6803125,20.86875,42.715625,36.415625,0,0,0,0,0,0,79.31250432321495,Good
MIC_043,Michigan,5590.575,6.51609375,1.91046875,18.8609375,37.471875,43.6671875,0,0,0,0,0,0,92.11597241414228,Good
MIC_044,Michigan,7269.2015625,6.12984375,1.60921875,18.1296875,33.5984375,48.271875,0,0,0,0,0,0,78.86327920154149,Good
MIC_045,Michigan,6340.1828125,6.24921875,2.61671875,17.28125,44.4703125,38.2484375,0,0,0,0,0,0,85.66650098763733,Good
MIC_046,Michigan,7033.0328125,6.2103125,2.4015625,12.421875,29.8640625,57.7140625,0,0,0,0,0,0,88.82575741793957,Good
MIC_047,Michigan,7121.11875,6.4848437500000005,1.37078125,18.5796875,38.1796875,43.240625,0,0,1,0,0,1,83.08952244284193,Good
MIC_048,Michigan,7097.2421875,6.663125,2.39109375,18.446875,45.353125,36.2,0,0,0,0,0,0,87.56020067911167,Good
MIC_049,Michigan,7009.3609375,6.28859375,2.1615625,26.825,33.234375,39.940625,0,0,0,0,0,0,88.23915591519082,Good
MIC_050,Michigan,7466.517187500001,6.22671875,2.94765625,24.009375,33.3328125,42.6578125,0,0,0,0,0,0,87.07652850392377,Good
MIC_051,Michigan,5432.546875,6.33484375,1.998125,28.815625,40.8578125,30.3265625,0,0,0,0,0,0,87.12732482208861,Good
MIC_052,Michigan,6741.30625,6.528125,2.88984375,23.0515625,38.0390625,38.909375,0,0,0,0,0,0,92.53408581479162,Good
MIC_053,Michigan,6199.2625,6.7271875,2.93203125,19.31875,44.5203125,36.1609375,0,0,0,0,0,0,86.01821950768216,Good
MIC_054,Michigan,6611.06875,6.00890625,2.4634375,11.3078125,30.4671875,58.225,0,0,0,0,0,0,83.49598302028215,Good
MIC_055,Michigan,6972.09375,6.40765625,2.62359375,21.871875,46.33125,31.796875,0,0,0,0,0,0,88.64696126463676,Good
MIN_001,Minnesota,6239.95,6.5440625,2.88515625,25.6078125,43.778125,30.6140625,0,0,0,0,0,0,90.09561787767873,Good
MIN_002,Minnesota,7194.809375,6.1790625,2.8778125,18.06875,39.0171875,42.9140625,0,0,0,0,0,0,85.27501577638859,Good
MIN_003,Minnesota,7652.321875,7.0703125,4.24546875,16.85,42.6265625,40.5234375,0,0,0,0,0,0,77.86051753583517,Good
MIN_004,Minnesota,7302.9234375,6.35265625,4.05515625,23.0859375,40.9828125,35.93125,0,0,0,0,0,0,88.60294764570234,Good
MIN_005,Minnesota,7454.0625,6.53625,3.40890625,15.8984375,40.909375,43.1921875,0,0,0,0,0,0,92.49726600437508,Good
MIN_006,Minnesota,6990.790625,6.30515625,3.4225,21.2625,39.18125,39.55625,0,0,0,0,0,0,88.1199200493339,Good
MIN_007,Minnesota,6876.7828125,7.089375,4.2775,16.8875,41.934375,41.178125,0,0,0,0,0,0,77.5539798660125,Good
MIN_008,Minnesota,6692.59375,6.4184375000000005,2.8909375,18.63125,37.5984375,43.7703125,0,0,0,0,0,0,91.8687243566457,Good
MIN_009,Minnesota,7392.5375,6.74453125,3.7240625,22.3765625,42.05625,35.5671875,0,0,0,0,0,0,85.85400299602567,Good
MIN_010,Minnesota,8457.5515625,6.6096875,3.8528125,21.1953125,43.8984375,34.90625,0,0,0,0,0,0,89.03631895708185,Good
MIN_011,Minnesota,6872.878125,6.53421875,4.3,16.5984375,41.8375,41.5640625,0,0,0,0,0,0,92.21221668903488,Good
MIN_012,Minnesota,6153.5390625,6.84328125,3.2165625,21.678125,38.021875,40.3,0,0,0,0,0,0,84.46042719679096,Good
MIN_013,Minnesota,7528.7875,6.2509375,3.92671875,20.934375,36.484375,42.58125,0,0,0,0,0,0,87.4351301174832,Good
MIN_014,Minnesota,7763.79375,6.4278125,2.7985937499999998,18.709375,54.1875,27.103125,0,0,0,0,0,0,86.92833467440396,Good
MIN_015,Minnesota,7200.8796875,6.74890625,3.28578125,21.4796875,39.7703125,38.75,0,0,0,0,0,0,86.50866869396243,Good
MIN_016,Minnesota,7025.278125,6.35328125,3.54734375,33.940625,39.9875,26.071875,0,0,0,0,0,0,86.78877175533026,Good
MIN_017,Minnesota,7466.9515625,7.17796875,2.7515625,23.909375,32.915625,43.175,0,0,0,0,0,0,76.54560488802603,Good
MIN_018,Minnesota,6498.7453125,6.84546875,2.68359375,22.2234375,34.1390625,43.6375,0,0,0,0,0,0,85.27414816221443,Good
MIN_019,Minnesota,6324.1578125,6.2143749999999995,3.1028125,26.140625,49.4078125,24.4515625,0,0,0,0,0,0,81.86636351382167,Good
MIN_020,Minnesota,7698.915625,6.75484375,1.8639062499999999,21.975,39.8125,38.2125,0,0,0,0,0,0,84.02240075161853,Good
MIN_021,Minnesota,7652.159375,6.34484375,3.18640625,18.015625,41.5421875,40.4421875,0,0,0,0,0,0,88.94911952925992,Good
MIN_022,Minnesota,7674.540625,6.58828125,5.00984375,17.6453125,46.0625,36.292187500000004,0,0,0,0,0,0,89.40608309635871,Good
MIN_023,Minnesota,7792.5171875,6.69796875,3.65703125,21.8578125,44.6265625,33.515625,0,0,0,0,0,0,86.39884744846006,Good
MIN_024,Minnesota,7210.7015625,6.5834375,4.174375,20.240625,37.7390625,42.0203125,0,0,0,0,0,0,91.57069878459795,Good
MIN_025,Minnesota,6151.1703125,6.4290625,3.5653125,26.7203125,35.2875,37.9921875,0,0,0,0,0,0,91.47348978379645,Good
MIN_026,Minnesota,7814.721875,6.54703125,3.0753125,13.2078125,42.8875,43.9046875,0,0,0,0,0,0,91.91645622437788,Good
MIN_027,Minnesota,6750.375,6.53734375,3.43453125,24.25,41.7890625,33.9609375,0,0,0,0,0,0,91.08113275710635,Good
MIN_028,Minnesota,6691.5140625,6.8190625,3.48234375,27.63125,40.278125,32.090625,0,0,0,0,0,0,83.49854344267462,Good
MIN_029,Minnesota,8083.053125,6.6921875,3.7146875,22.784375,39.7125,37.503125,0,0,0,0,0,0,87.81934878209816,Good
MIN_030,Minnesota,6780.1515625,6.7114062500000005,4.52421875,21.1140625,33.2296875,45.65625,0,0,0,0,0,0,89.1710569513236,Good
MIN_031,Minnesota,7491.121875,6.5962499999999995,3.9828125,18.40625,46.4640625,35.1296875,0,0,0,0,0,0,88.97694641955033,Good
MIN_032,Minnesota,6726.1609375,6.851875,3.5428125,24.2171875,31.4984375,44.284375,0,0,0,0,0,0,85.38018925996406,Good
MIN_033,Minnesota,6857.8078125,6.84375,2.68046875,24.171875,41.409375,34.418749999999996,0,0,0,0,0,0,83.14450139020481,Good
MIN_034,Minnesota,7084.196875,6.04828125,3.6465625,15.8359375,38.453125,45.7109375,0,0,0,0,0,0,82.24210934236685,Good
MIN_035,Minnesota,7465.4140625,6.69265625,3.634375,23.771875,29.6515625,46.5765625,0,0,0,0,0,0,90.02345996721124,Good
MIN_036,Minnesota,7912.9609375,6.529375,3.42046875,21.540625,39.93125,38.528124999999996,0,0,0,0,0,0,92.22867858479364,Good
MIN_037,Minnesota,7384.1796875,6.7140625,4.085,30.0671875,43.5484375,26.384375,0,0,0,0,0,0,84.84955755254373,Good
MIN_038,Minnesota,6356.49375,7.0365625,2.94015625,28.2546875,40.6578125,31.087500000000002,0,0,0,0,0,0,77.55647597673759,Good
MIN_039,Minnesota,8295.9515625,6.78546875,3.96390625,19.6015625,38.69375,41.7046875,0,0,0,0,0,0,86.0967967572931,Good
MIN_040,Minnesota,6886.534375,6.599375,4.0421875,27.3796875,33.9375,38.6828125,0,0,0,0,0,0,90.92218813215302,Good
MIN_041,Minnesota,7984.084375,7.15859375,3.11765625,20.7109375,39.8890625,39.4,0,0,0,0,0,0,75.81412260485014,Good
MIN_042,Minnesota,6548.553125,6.766875,1.93546875,20.7953125,39.2734375,39.93125,0,0,0,0,0,0,85.20332118498274,Good
MIN_043,Minnesota,7157.3046875,6.47125,3.34953125,21.759375,35.496875,42.74375,0,0,0,0,0,0,93.35012888485124,Good
MIN_044,Minnesota,6677.834375,6.77390625,3.8146875,18.9109375,42.915625,38.1734375,0,0,0,0,0,0,85.31981121363181,Good
MIN_045,Minnesota,7079.1015625,6.5825,3.71078125,19.8765625,36.884375,43.239062499999996,0,0,0,0,0,0,91.86185878058276,Good
MIN_046,Minnesota,7130.9875,6.173125,3.135625,20.9671875,36.59375,42.4390625,0,0,0,0,0,0,85.35721380963062,Good
MIN_047,Minnesota,6987.86875,6.8340625,3.05578125,17.175,32.3171875,50.5078125,0,0,0,0,0,0,86.66199026228874,Good
MIN_048,Minnesota,6664.5015625,6.65578125,3.808125,19.7578125,35.740625,44.5015625,0,0,0,0,0,0,90.23336429756169,Good
MIN_049,Minnesota,7219.3328125,6.75703125,2.3571875,20.675,39.8015625,39.5234375,0,0,0,0,0,0,86.40190135424902,Good
MIN_050,Minnesota,6813.9484375,6.0893749999999995,3.39328125,18.8125,43.009375,38.178125,0,0,0,0,0,0,81.71005316294975,Good
MIN_051,Minnesota,7385.4171875,7.10515625,3.92453125,23.95625,40.053125,35.990625,0,0,0,0,0,0,76.68179879688277,Good
MIN_052,Minnesota,8065.8171875,6.84109375,3.40515625,16.5,37.6984375,45.8015625,0,0,0,0,0,0,85.27336555021516,Good
MIN_053,Minnesota,6931.2765625,6.1196875,2.9006250000000002,28.2125,36.48125,35.30625,0,0,0,0,0,0,82.76854001945344,Good
MIN_054,Minnesota,6395.9390625,7.06,4.77015625,21.3125,39.546875,39.140625,0,0,0,0,0,0,78.41309527145327,Good
MIN_055,Minnesota,6916.803125,6.43671875,2.92921875,19.6296875,34.9328125,45.4375,0,0,0,0,0,0,92.87690240676746,Good
MIN_056,Minnesota,7055.8109375,6.6603125,4.17390625,19.9515625,34.015625,46.0328125,0,0,0,0,0,0,90.49717774665596,Good
MIN_057,Minnesota,6745.5,6.29078125,3.8390625,23.740625,36.2203125,40.0390625,0,0,0,0,0,0,88.12183421392751,Good
MIN_058,Minnesota,6901.3203125,6.94265625,3.0496875,23.7546875,26.5875,49.6578125,0,0,0,0,0,0,84.03842012972524,Good
MIN_059,Minnesota,6776.046875,6.67734375,3.33453125,13.065625,26.2828125,60.651562500000004,0,0,0,0,0,0,92.40768880397356,Good
MIN_060,Minnesota,5933.0046875,6.9834375,3.198125,23.615625,38.828125,37.55625,0,0,0,0,0,0,80.26600609003052,Good
MIN_061,Minnesota,7156.359375,6.02171875,4.46984375,20.8046875,39.6875,39.5078125,0,0,0,0,0,0,80.59670917292743,Good
MIN_062,Minnesota,6518.9515625,6.6859375000000005,2.53828125,24.9984375,35.6546875,39.346875,0,0,0,0,0,0,88.66379947115054,Good
MIN_063,Minnesota,7070.3125,6.39421875,3.87578125,24.671875,48.28125,27.046875,0,0,0,0,0,0,87.22324723625033,Good
MIN_064,Minnesota,7109.6578125,6.95859375,3.00859375,24.925,36.80625,38.26875,0,0,0,0,0,0,81.22311030394047,Good
MIN_065,Minnesota,6637.034375,7.04671875,4.036875,25.540625,35.5796875,38.8796875,0,0,0,0,0,0,79.10212034689562,Good
MIN_066,Minnesota,6891.790625,7.0146875,3.08046875,21.115625,29.05,49.834375,0,0,0,0,0,0,82.08115925707327,Good
MIN_067,Minnesota,7069.7828125,6.6884375,2.755,22.3484375,21.5546875,56.096875,0,0,0,0,0,0,91.76727520060773,Good
MIN_068,Minnesota,6919.403125,7.033125,2.8671875,28.9734375,43.128125,27.8984375,0,0,0,0,0,0,76.80328986680038,Good
MIN_069,Minnesota,7769.875,6.36734375,3.068125,19.940625,32.225,47.834375,0,0,0,0,0,0,91.6291585779149,Good
MIN_070,Minnesota,8094.025,6.67734375,2.28828125,21.65625,30.375,47.96875,0,0,0,0,0,0,90.6052230056337,Good
MIN_071,Minnesota,7178.75625,6.9506250000000005,2.9309375,24.184375,39.1625,36.653125,0,0,0,0,0,0,80.94770605301449,Good
MIN_072,Minnesota,8546.0015625,6.33296875,3.3734375,22.5296875,31.81875,45.6515625,0,0,0,0,0,0,90.43987634769711,Good
MIN_073,Minnesota,7317.0671875,6.6153125,3.3040625,18.2390625,38.31875,43.4421875,0,0,0,0,0,0,90.844512477755,Good
MIN_074,Minnesota,6487.9875,6.35609375,3.17921875,29.740625,41.15625,29.103125000000002,0,0,0,0,0,0,87.44964921203469,Good
MIN_075,Minnesota,6873.0765625,6.57046875,4.2434375,16.925,30.2671875,52.8078125,0,0,0,0,0,0,94.05833875444512,Good
MIN_076,Minnesota,6994.6828125,5.811875,3.169375,24.0859375,44.615625,31.2984375,0,0,0,0,0,0,73.16554280408249,Good
MIN_077,Minnesota,5957.5875,6.6428125,3.6925,19.9265625,38.1265625,41.946875,0,0,0,0,0,0,89.95238186848312,Good
MIN_078,Minnesota,6957.921875,6.7240625,3.23,22.740625,32.7515625,44.5078125,0,0,0,0,0,0,88.70299376968883,Good
MIN_079,Minnesota,7379.271875,6.80390625,2.2165624999999998,26.59375,36.065625,37.340625,0,0,0,0,0,0,85.18178636604364,Good
MIN_080,Minnesota,7355.5046875,6.37640625,4.47859375,18.6546875,34.775,46.5703125,0,0,0,0,0,0,91.455311333535,Good
MIS_001,Missouri,7079.103125,5.92171875,1.11171875,22.58125,23.11875,54.3,0,0,1,0,0,1,66.58663344154633,Moderate
MIS_002,Missouri,7256.959375,6.454375,2.031875,29.128125,32.7125,38.159375,0,0,0,0,0,0,92.27721070907776,Good
MIS_003,Missouri,6089.0890625,5.604375,2.21390625,29.421875,32.7015625,37.8765625,1,0,0,0,0,1,69.87056887246523,Moderate
MIS_004,Missouri,6178.54375,7.0678125,2.2659375,25.80625,27.75,46.44375,0,0,0,0,0,0,80.18698697874129,Good
MIS_005,Missouri,7204.8,6.48296875,2.14265625,26.3109375,29.3171875,44.371875,0,0,0,0,0,0,94.27617242352855,Good
MIS_006,Missouri,6532.4734375,6.05203125,1.0790625,40.14375,30.7359375,29.1203125,0,0,1,0,1,2,64.33413032044673,Moderate
MIS_007,Missouri,6964.5,6.84734375,1.44640625,24.8078125,27.80625,47.3859375,0,0,1,0,0,1,77.01107015120184,Good
MIS_008,Missouri,6149.55625,6.35953125,2.2290625,42.0578125,40.809375,17.1328125,0,0,0,0,1,1,84.62989948979278,Good
MIS_009,Missouri,5393.8734375,6.15015625,1.60921875,34.0578125,35.378125,30.5640625,0,0,0,0,0,0,76.15377319901839,Good
MIS_010,Missouri,5863.390625,6.291875,2.08234375,28.596875,23.959375,47.44375,0,0,0,0,0,0,89.79515854371576,Good
MIS_011,Missouri,6771.8984375,6.1171875,2.3590625,28.315625,23.346875,48.3375,0,0,0,0,0,0,85.35471989344185,Good
MIS_012,Missouri,5654.0109375,6.29375,1.4740625,28.9421875,33.1078125,37.95,0,0,1,0,0,1,79.32388109330259,Good
MIS_013,Missouri,6422.4578125,6.2921875,2.52734375,24.9140625,30.690625,44.3953125,0,0,0,0,0,0,89.22268266102971,Good
MIS_014,Missouri,6053.84375,6.8403125,1.92125,32.33125,30.4609375,37.2078125,0,0,0,0,0,0,83.04336212890043,Good
MIS_015,Missouri,6875.1921875,5.809375,2.62640625,29.490625,28.3125,42.196875,0,0,0,0,0,0,76.15773773715296,Good
MIS_016,Missouri,6516.70625,6.21359375,2.351875,32.5375,31.1390625,36.3234375,0,0,0,0,0,0,85.57267659724579,Good
MIS_017,Missouri,6477.33125,5.90140625,1.9765625,27.575,42.671875,29.753125,0,0,0,0,0,0,75.09704947190146,Good
MIS_018,Missouri,6192.20625,6.03109375,1.3165625,33.9609375,23.1734375,42.865625,0,0,1,0,0,1,70.64627363619351,Good
MIS_019,Missouri,6564.4125,6.39734375,1.65890625,28.7078125,29.9,41.3921875,0,0,0,0,0,0,85.83092054073745,Good
MIS_020,Missouri,6759.153125,6.3321875,1.3134375,30.2703125,32.4375,37.2921875,0,0,1,0,0,1,77.56627618307434,Good
MIS_021,Missouri,6872.6640625,6.0396875,2.15609375,35.1125,27.940625,36.946875,0,0,0,0,0,0,81.0500403210673,Good
MIS_022,Missouri,6036.234375,6.14203125,2.245,31.634375,41.5609375,26.8046875,0,0,0,0,0,0,81.31192219084792,Good
MIS_023,Missouri,6508.65625,6.24609375,3.10328125,29.1140625,24.2703125,46.615625,0,0,0,0,0,0,88.43887988334552,Good
MIS_024,Missouri,5902.9171875,6.47484375,1.744375,29.1625,26.1171875,44.7203125,0,0,0,0,0,0,89.91000819319014,Good
MIS_025,Missouri,6349.7375,6.3484375,2.6634375,23.4265625,20.7375,55.8359375,0,0,0,0,0,0,92.68660892988399,Good
MIS_026,Missouri,5414.259375,6.08203125,1.85796875,31.8375,35.2515625,32.9109375,0,0,0,0,0,0,78.99465420758568,Good
MIS_027,Missouri,6687.3375,5.94015625,2.62859375,26.9078125,29.76875,43.3234375,0,0,0,0,0,0,79.8042988738114,Good
MIS_028,Missouri,6157.9921875,6.115,1.6146875,34.5125,28.3015625,37.1859375,0,0,0,0,0,0,76.74572804685361,Good
MIS_029,Missouri,6528.2265625,6.5303125,1.7290625,24.9640625,30.2734375,44.7625,0,0,0,0,0,0,89.4975390194729,Good
MIS_030,Missouri,5888.65,6.3353125,2.06625,27.428125,27.528125,45.04375,0,0,0,0,0,0,90.53523270924116,Good
MIS_031,Missouri,6660.6234375,7.01921875,1.50046875,28.0359375,32.0015625,39.9625,0,0,0,0,0,0,71.95058353136284,Good
MIS_032,Missouri,7089.028125,6.1265625,2.0571875,40.309375,22.946875,36.74375,0,0,0,0,1,1,82.86575161891497,Good
MIS_033,Missouri,6185.6125,6.408125,2.19765625,34.9046875,29.91875,35.1765625,0,0,0,0,0,0,90.39836938909403,Good
MIS_034,Missouri,5701.1984375,6.3221875,1.56515625,27.30625,27.74375,44.95,0,0,0,0,0,0,82.99735067561006,Good
MIS_035,Missouri,6548.4125,5.74578125,2.7503125,36.3046875,26.096875,37.5984375,1,0,0,0,0,1,73.37109064184085,Good
MIS_036,Missouri,7709.646875,6.05484375,1.414375,33.640625,36.503125,29.85625,0,0,1,0,0,1,70.25370644560819,Good
MIS_037,Missouri,6127.2921875,5.796875,1.4309375,26.0859375,30.4609375,43.453125,1,0,1,0,0,2,66.65355044791538,Moderate
MIS_038,Missouri,6779.1203125,6.32125,1.44546875,36.8109375,26.9453125,36.24375,0,0,1,0,0,1,79.07431222161745,Good
MIS_039,Missouri,6732.8796875,6.57171875,1.861875,30.3515625,33.7125,35.9359375,0,0,0,0,0,0,88.83875581839246,Good
MIS_040,Missouri,5935.0046875,6.36140625,1.84765625,35.4625,29.4078125,35.1296875,0,0,0,0,0,0,86.62584195246552,Good
MIS_041,Missouri,5713.075,5.96390625,2.0165625,26.659375,28.7453125,44.5953125,0,0,0,0,0,0,80.67765905139014,Good
MIS_042,Missouri,6386.1328125,5.86078125,2.37484375,31.0921875,30.9265625,37.98125,0,0,0,0,0,0,76.6530578382758,Good
MIS_043,Missouri,6012.89375,6.05671875,1.83328125,31.25625,35.9109375,32.8328125,0,0,0,0,0,0,77.88687440193328,Good
MIS_044,Missouri,6137.6640625,6.42078125,1.5225,32.2265625,21.6078125,46.165625,0,0,0,0,0,0,84.91968093986942,Good
MIS_045,Missouri,6452.615625,5.643125,1.94921875,33.0125,31.809375,35.178125,1,0,0,0,0,1,69.48508579292985,Moderate
MIS_046,Missouri,6419.203125,5.94453125,1.21140625,28.509375,29.7484375,41.7421875,0,0,1,0,0,1,66.60988834140197,Moderate
MIS_047,Missouri,5791.134375,6.57875,1.8134375,27.6265625,37.8421875,34.53125,0,0,0,0,0,0,87.38712404333057,Good
MIS_048,Missouri,5402.815625,6.17484375,2.10125,33.6640625,42.8140625,23.521874999999998,0,0,0,0,0,0,81.36461032521866,Good
MIS_049,Missouri,6858.8703125,6.02875,1.69015625,25.4828125,38.403125,36.1140625,0,0,0,0,0,0,75.27395313695412,Good
MIS_050,Missouri,6515.9890625,5.779375,1.41234375,19.040625,26.5546875,54.4046875,1,0,1,0,0,2,67.72479747843198,Moderate
MIS_051,Missouri,5474.3296875,5.80453125,2.26421875,31.1765625,33.609375,35.2140625,0,0,0,0,0,0,74.56744223787857,Good
MIS_052,Missouri,6929.39375,6.2240625000000005,1.59421875,29.9984375,22.2015625,47.800000000000004,0,0,0,0,0,0,81.31330914176499,Good
MIS_053,Missouri,6154.103125,5.98921875,2.28125,26.5359375,33.1625,40.3015625,0,0,0,0,0,0,80.43581349571441,Good
MIS_054,Missouri,6498.9203125,5.87265625,1.94921875,24.0359375,34.59375,41.3703125,0,0,0,0,0,0,76.63307491681128,Good
MIS_055,Missouri,6507.6328125,5.98265625,1.2265625,26.540625,26.903125,46.55625,0,0,1,0,0,1,68.77899820009026,Moderate
MIS_056,Missouri,6463.6796875,6.03703125,1.909375,35.9984375,31.665625000000002,32.3359375,0,0,0,0,0,0,78.51576957023664,Good
MIS_057,Missouri,6634.409375,6.39921875,1.8446875,23.2609375,38.796875,37.9421875,0,0,0,0,0,0,87.83000519091019,Good
MIS_058,Missouri,6309.7125,5.8840625,2.3303125,37.0625,26.7984375,36.1390625,0,0,0,0,0,0,76.69196432499105,Good
MIS_059,Missouri,6522.484375,6.50390625,1.6346875,20.2328125,29.91875,49.8484375,0,0,0,0,0,0,89.43433537561668,Good
MIS_060,Missouri,7220.90625,6.31453125,1.795625,27.515625,29.2109375,43.2734375,0,0,0,0,0,0,86.27562410830312,Good
MIS_061,Missouri,5252.2453125,6.7521875,2.106875,30.45,30.253125,39.296875,0,0,0,0,0,0,87.1044310546953,Good
MIS_062,Missouri,7438.2,6.08578125,1.78921875,35.025,28.05625,36.91875,0,0,0,0,0,0,78.7830287232632,Good
MIS_063,Missouri,6447.3015625,5.5946875,2.5734375,33.49375,32.6734375,33.8328125,1,0,0,0,0,1,68.75106177528363,Moderate
MIS_064,Missouri,6318.1140625,6.43609375,1.5259375,17.384375,28.9015625,53.714062500000004,0,0,0,0,0,0,86.63000821266692,Good
MIS_065,Missouri,5882.4546875,6.5415625,1.3353125,32.45625,33.0375,34.50625,0,0,1,0,0,1,80.64717022488172,Good
MIS_066,Missouri,6156.8875,6.00671875,2.241875,26.9265625,25.6421875,47.43125,0,0,0,0,0,0,82.32854870543218,Good
MIS_067,Missouri,6326.771875,6.5653125,1.6503125,36.59375,31.1734375,32.2328125,0,0,0,0,0,0,84.65576424017407,Good
MIS_068,Missouri,7074.7953125,6.10375,1.44390625,34.74375,38.3765625,26.8796875,0,0,1,0,0,1,71.29350879034837,Good
MIS_069,Missouri,5917.2671875,6.76078125,2.12828125,27.453125,36.6171875,35.9296875,0,0,0,0,0,0,86.02152930976291,Good
MIS_070,Missouri,6759.0265625,5.7903125,1.95890625,35.2953125,29.828125,34.8765625,1,0,0,0,0,1,73.4002287206506,Good
NEB_001,Nebraska,8588.0,6.4734375,1.89765625,13.228125,43.9703125,42.801562499999996,0,0,0,0,0,0,90.44440826366605,Good
NEB_002,Nebraska,8443.6328125,6.7146875,1.56390625,27.63125,43.1984375,29.1703125,0,0,0,0,0,0,78.21867447367755,Good
NEB_003,Nebraska,6475.0203125,6.57234375,2.01921875,25.3109375,42.8203125,31.86875,0,0,0,0,0,0,89.68537681667472,Good
NEB_004,Nebraska,8124.2703125,6.8690625,1.26046875,20.746875,31.06875,48.184375,0,0,1,0,0,1,73.34792193806804,Good
NEB_005,Nebraska,7695.625,6.234375,2.71859375,24.6546875,45.490625,29.8546875,0,0,0,0,0,0,83.9127862797268,Good
NEB_006,Nebraska,8000.9796875,6.8165625,1.8115625,21.665625,34.271875,44.0625,0,0,0,0,0,0,82.97736060970182,Good
NEB_007,Nebraska,7509.21875,6.40203125,1.59171875,21.8234375,43.496875,34.6796875,0,0,0,0,0,0,82.63527075698963,Good
NEB_008,Nebraska,7527.1234375,7.00421875,1.92671875,17.215625,44.85,37.934375,0,0,0,0,0,0,77.68565691145575,Good
NEB_009,Nebraska,6597.859375,6.51765625,1.95265625,19.7328125,41.825,38.4421875,0,0,0,0,0,0,91.48293084856863,Good
NEB_010,Nebraska,6366.659375,6.19125,2.3459375,18.7421875,46.9796875,34.278125,0,0,0,0,0,0,83.1830479619841,Good
NEB_011,Nebraska,8158.3984375,6.28625,1.83046875,19.5171875,36.581250000000004,43.9015625,0,0,0,0,0,0,85.73724768450612,Good
NEB_012,Nebraska,7568.9171875,6.38859375,1.67890625,12.7609375,34.625,52.6140625,0,0,0,0,0,0,87.1426564414938,Good
NEB_013,Nebraska,7389.1421875,6.36234375,1.83859375,14.79375,31.55,53.65625,0,0,0,0,0,0,89.58867482784487,Good
NEB_014,Nebraska,7154.5875,6.67953125,1.535625,23.45,35.93125,40.61875,0,0,0,0,0,0,81.35781589781499,Good
NEB_015,Nebraska,7260.1546875,6.785625,2.37296875,15.0484375,40.0171875,44.934375,0,0,0,0,0,0,86.27491722622402,Good
NEB_016,Nebraska,7317.65625,7.053125,1.953125,23.265625,55.6875,21.046875,0,0,0,1,0,1,72.29812411700854,Good
NEB_017,Nebraska,7696.946875,6.3815625,2.32859375,20.8140625,44.5625,34.6234375,0,0,0,0,0,0,88.66096571770147,Good
NEB_018,Nebraska,7791.740625,6.3021875,1.79765625,23.675,47.4234375,28.9015625,0,0,0,0,0,0,81.90762453421665,Good
NEB_019,Nebraska,7260.0296875,6.72734375,2.93453125,12.4609375,38.884375,48.6546875,0,0,0,0,0,0,88.35332027202323,Good
NEB_020,Nebraska,8407.75,6.7146875,2.2575,15.584375,36.9265625,47.4890625,0,0,0,0,0,0,88.89292188578693,Good
NEB_021,Nebraska,8237.4515625,6.18515625,3.0096875,14.1921875,43.153125,42.6546875,0,0,0,0,0,0,84.704964736618,Good
NEB_022,Nebraska,8301.5921875,6.77890625,2.144375,33.0,31.925,35.075,0,0,0,0,0,0,85.49831103436254,Good
NEB_023,Nebraska,7981.871875,6.565625,1.2909375,22.7265625,43.825,33.4484375,0,0,1,0,0,1,78.28863842901247,Good
NEB_024,Nebraska,7603.0875,6.293125,2.673125,26.5640625,40.678125,32.7578125,0,0,0,0,0,0,86.53503744607701,Good
NEB_025,Nebraska,7534.2125,6.24921875,1.9721875,21.0328125,45.8296875,33.1375,0,0,0,0,0,0,84.3015315848053,Good
NEB_026,Nebraska,7852.20625,6.919375,2.6640625,20.628125,42.521875,36.85,0,0,0,0,0,0,81.37826962034674,Good
NEB_027,Nebraska,7335.9015625,6.03359375,2.82421875,18.540625,40.728125,40.73125,0,0,0,0,0,0,80.92731247411915,Good
NEB_028,Nebraska,7016.45625,5.75,2.7125,21.396875,34.865625,43.7375,1,0,0,0,0,1,74.58919503637014,Good
NEB_029,Nebraska,8282.653125,6.605,1.71203125,20.965625,35.75,43.284375,0,0,0,0,0,0,86.64765168212307,Good
NEB_030,Nebraska,6954.03125,6.4995312499999995,1.59734375,22.021875,54.4640625,23.514062499999998,0,0,0,0,0,0,81.60943609722243,Good
NEB_031,Nebraska,6701.5484375,6.84421875,3.16359375,20.9125,36.659375,42.428125,0,0,0,0,0,0,84.8926054136968,Good
NEB_032,Nebraska,6740.5609375,6.31546875,1.65421875,23.7640625,47.4265625,28.809375,0,0,0,0,0,0,79.87476094950276,Good
NEB_033,Nebraska,7870.7703125,6.91609375,1.5471875,14.0296875,41.0859375,44.884375,0,0,0,0,0,0,75.17886946078576,Good
